id,target
57439,0
49731,21
16835,7
2910,1
34359,0
46779,8
57861,28
58015,0
41904,8
37984,0
20933,2
58829,4
33518,1
39022,4
11648,4
19425,0
7806,1
49355,1
8072,1
22658,2
50278,1
28362,7
13923,1
49167,7
8240,2
19617,0
55538,19
9392,1
50876,17
29082,10
31841,4
7208,0
28150,5
58227,9
14108,0
44678,0
36258,16
14934,3
39210,1
30732,3
12462,0
23325,0
17110,2
47660,0
6547,0
18964,0
34392,0
7495,0
35240,13
21472,1
15647,0
32859,1
52180,6
59568,24
45137,4
4210,0
37517,34
53052,17
56520,14
10335,0
24100,9
1762,0
21640,5
15475,0
20792,0
37725,0
32257,0
33385,10
1550,33
10107,4
13782,3
30500,5
3207,0
42120,3
55197,36
12650,0
26465,3
47452,1
6775,0
23117,22
17322,7
51537,4
46580,0
53604,4
45761,8
4446,9
21224,0
15011,3
38309,23
24756,0
25684,5
56376,8
32633,3
3663,1
29875,7
12234,0
9359,13
51153,13
49990,13
29049,0
35416,1
47036,0
6311,0
23573,8
30958,0
12006,0
26233,0
3451,0
30356,0
54613,5
8885,3
9957,0
47204,1
6123,0
37173,3
38907,0
53436,1
21016,10
4674,2
56978,1
10751,3
57096,3
40021,0
59930,0
32401,0
11683,0
58218,3
14137,24
20302,0
5560,0
44647,0
45795,1
36267,16
25670,4
3697,0
49158,19
29881,7
19628,0
55507,14
13312,0
28953,0
43462,16
2745,0
30190,2
49964,0
7237,1
46110,11
31270,0
43650,0
2577,0
27315,8
13120,0
7005,0
16452,0
22667,2
17580,3
37187,0
14305,9
20130,0
39821,9
52510,16
4680,2
24590,0
58816,1
33527,1
25442,1
11677,0
43234,1
2113,3
27771,10
13544,1
55351,36
28739,0
34366,0
18990,0
16036,0
36431,1
5336,1
44011,8
20554,2
41563,15
52948,17
25026,0
11213,4
57406,5
1796,0
52346,16
15481,3
5104,9
44223,0
25214,2
11021,0
41751,0
33371,10
40683,0
57634,18
13776,0
34968,27
43006,9
2321,0
55163,18
26491,0
6781,0
22031,0
7653,13
46574,4
55332,35
16869,7
43257,0
2170,0
9598,0
27712,2
13527,0
19821,0
7402,1
16055,3
29688,3
22260,1
50640,5
14702,0
52117,0
25879,2
25045,22
11270,0
20705,1
5167,0
45392,1
36660,2
52325,6
33312,0
57657,18
25277,2
11042,0
4889,0
39628,1
3290,0
8678,7
31445,0
55100,28
27520,1
43065,0
2342,0
22052,0
46517,4
28568,0
23180,0
43859,6
50472,5
15086,0
20361,0
5503,0
25613,4
11426,0
41356,3
14968,10
33776,13
40284,9
27144,5
18799,2
13371,1
43401,13
28930,0
55564,8
26096,0
27978,5
6386,1
50016,5
16603,0
49907,4
35481,1
7254,1
43633,15
27376,0
54684,0
13143,1
19479,13
12091,0
50224,12
47293,2
34761,2
8812,0
16431,0
41958,0
36036,2
5731,1
44416,1
58049,6
14366,1
20153,0
32496,1
11614,0
33544,0
4425,0
21247,2
15072,1
53667,2
20395,10
37322,4
40270,0
10500,15
24735,0
13385,1
30107,0
3600,0
42527,0
55590,0
12257,0
26062,0
47055,3
6372,1
23510,4
48821,6
17725,0
30335,0
9108,1
27382,8
54670,4
12065,0
47267,5
6140,1
34795,20
7092,2
12859,1
35647,9
29218,13
21075,9
15240,1
53455,1
14392,3
32462,0
10732,2
24507,0
38158,7
12401,13
26634,1
31683,1
3056,0
49799,20
30751,0
2184,0
35223,1
22294,1
47603,1
6524,3
37574,13
21411,12
15624,0
45154,4
10356,0
57491,1
24163,0
32006,13
45968,0
11284,3
5193,0
37746,0
45366,1
4041,0
36694,9
21623,5
15416,1
1533,0
25283,2
56771,0
32234,0
3264,0
42143,1
12633,0
18309,0
43091,8
30563,7
16293,0
51554,4
6716,0
23174,0
50486,5
44429,1
58076,6
39041,24
59998,1
21882,0
36835,1
40089,3
38193,7
18594,10
27349,0
7865,0
8011,0
28301,7
13940,0
12892,1
7059,2
54489,2
2719,3
50815,10
49104,14
8223,2
19674,0
27947,5
50029,5
28133,5
22409,3
49938,5
31822,4
26895,0
59396,1
15885,1
14957,0
33749,0
22851,1
19210,12
34934,0
9795,2
46528,4
55903,18
34108,0
28557,0
43866,6
58620,6
10993,0
5158,0
11841,1
57668,18
5964,0
25248,2
39617,1
20508,2
33923,4
52128,15
25846,0
44871,3
52914,17
56588,19
49752,21
16856,7
31648,0
17984,2
43268,0
13518,0
2973,0
28765,0
49594,1
26439,2
54019,2
2389,1
9761,0
23977,0
42940,12
6729,9
37779,0
45359,1
59706,5
5990,0
4842,0
36499,0
44885,0
10369,0
40419,0
38503,3
53832,0
32039,13
3069,0
8481,15
48674,6
51759,1
3855,0
2987,1
28791,3
18938,0
39889,1
41993,3
56924,1
20198,0
56118,14
24538,0
37913,0
38167,7
48210,7
6943,0
18560,1
13188,1
7891,0
47258,5
12866,9
35678,1
29227,1
18752,0
30138,0
48022,4
42518,0
29829,0
19680,0
34598,15
29015,0
59362,0
39287,9
5194,0
37741,0
4046,1
36693,9
45361,1
40613,0
1534,0
32233,0
26401,0
42144,1
30564,7
9759,0
42978,5
51553,4
50481,5
23173,0
6711,0
31684,1
12406,13
17948,3
2183,0
51761,1
6523,3
17174,0
44081,8
45153,4
15623,0
21416,0
40421,0
24164,0
10351,3
57496,1
56544,30
11283,3
32001,13
18558,1
27385,16
48228,7
12062,0
6147,9
47260,5
17510,0
9933,0
23725,7
38963,2
53452,1
14395,1
58886,21
24500,0
10735,2
21240,8
37325,4
15849,11
56312,4
24732,0
30100,3
26065,0
55597,0
42520,0
3607,1
17722,0
23517,4
47052,3
26859,8
46180,6
13144,1
31214,1
12096,0
13978,1
34766,2
47294,2
50223,12
22603,0
8815,0
16436,0
7061,2
36031,12
39845,0
52574,2
20154,0
14361,1
44411,1
11613,0
25426,12
41163,3
20968,2
58872,21
33543,0
57006,1
15081,0
36203,3
44623,20
5504,0
20366,0
1998,0
11421,0
25614,4
33771,2
38399,20
28937,0
43406,0
13376,1
27143,5
26091,0
46948,8
50011,5
34554,2
6381,1
46174,6
35486,1
7253,9
49900,4
5160,0
58618,6
14537,0
52322,6
11879,1
45395,1
57650,18
10197,2
33315,0
41735,1
11045,0
25270,2
19228,21
55107,29
22869,1
49558,2
3297,1
31442,0
2345,0
43062,0
13712,0
27527,0
46510,4
7637,0
50475,5
23187,0
13520,0
27715,2
2177,0
3899,0
51795,5
16052,0
19826,0
7405,1
34302,17
20530,10
44075,8
37587,5
5352,1
36455,1
52110,0
24190,1
57462,2
11277,3
25042,0
27188,0
18755,15
19687,3
23528,8
30903,3
7298,0
26866,0
51108,26
29012,0
59365,0
39280,1
41994,3
15278,13
58085,6
38160,7
6944,0
18567,1
9130,1
7896,3
26268,0
6178,11
12861,1
5399,1
32802,11
59533,6
53835,0
38504,3
44882,3
8486,15
42349,3
48673,6
17977,1
9554,0
16099,7
3852,0
2980,0
35815,1
49593,1
9766,0
42947,12
17379,22
59701,5
4079,0
24369,0
38736,22
4845,0
33924,4
24993,3
25841,0
45198,4
33118,1
44876,0
11248,3
52913,17
49755,21
19025,1
2148,0
17983,2
22258,1
28762,0
2974,0
50678,5
55138,18
8640,7
22856,1
49567,2
9792,0
27518,5
34933,0
55904,18
7608,2
51598,3
43861,6
28550,0
10994,0
58627,6
14508,0
11846,11
36658,2
5963,0
39610,1
13349,3
19673,0
46977,2
8224,2
49103,14
28134,5
27940,3
31825,4
58243,10
15882,1
14950,0
41960,0
58071,6
5709,11
25419,1
38194,7
20957,11
57039,15
19441,34
13947,0
34759,2
16409,0
46379,0
53464,5
38955,0
4626,1
39887,1
15271,1
38169,7
24536,0
56116,14
21878,0
42724,1
26261,0
12054,0
54641,4
13186,1
51333,0
46384,0
12868,1
35676,1
6171,0
47256,5
26053,0
12266,0
42516,0
3631,11
30136,0
27181,3
51101,17
17714,0
23521,4
6343,1
47064,3
37313,4
53656,2
52784,10
15043,0
45733,0
24704,11
39289,1
41393,0
2387,1
48448,0
23979,0
26437,2
12602,0
42172,0
17370,22
23145,0
6727,11
51565,4
59708,5
21612,5
4070,1
45357,1
37777,0
11087,0
24360,0
57692,29
10155,1
40625,0
4242,0
36497,0
45165,4
21420,0
53000,17
37545,5
25080,22
45959,0
32037,13
40417,0
1730,1
24152,0
10367,0
54225,3
30760,0
3067,0
26605,1
12430,1
6515,2
18936,0
47632,1
51757,1
16090,7
35212,2
2373,1
43054,0
13724,20
27511,5
55131,18
8649,7
31474,3
50443,5
17384,31
34106,0
46526,4
7601,1
22063,0
51591,3
52314,6
36651,10
4084,0
44271,10
37783,0
14501,1
39619,1
11073,0
25246,2
24394,0
36463,1
25848,0
45191,4
52126,0
20506,2
14733,0
5364,1
11241,3
25074,22
33111,1
10393,4
13516,3
2141,0
30794,0
43266,0
16858,7
50671,16
22251,1
16064,3
46714,8
7433,3
20162,0
58078,6
53490,5
44427,1
5700,1
15285,1
39873,1
41969,0
57030,0
11625,0
59996,15
31222,3
26295,0
13172,9
22635,20
8823,0
16400,0
35682,1
7057,2
6185,0
12292,0
2717,0
13340,3
54487,2
7265,0
22407,0
49936,5
16632,0
34562,2
47090,9
27949,5
5532,1
20350,3
14165,12
21282,7
36235,0
57202,0
14959,0
33747,0
11417,0
25622,4
48645,6
17941,0
16893,7
3058,0
18909,11
51768,12
3864,0
29672,0
25883,2
59505,6
32834,1
24951,0
53803,0
40428,3
10358,0
15418,1
45368,1
11884,1
37748,0
4873,0
18307,0
26408,0
8682,7
22894,9
28592,10
50488,5
29440,4
42971,3
58281,2
53669,2
21249,2
38364,10
12259,0
9334,0
18763,0
27982,5
19483,0
6972,0
18551,1
9106,0
29216,13
12857,1
13985,1
4619,0
56915,1
59161,1
52589,2
24509,0
1991,0
58275,2
38390,0
33778,13
41358,3
11428,0
46941,8
8212,4
49135,30
2728,0
18797,2
31813,4
22438,0
28102,5
50018,3
27976,5
6388,1
8020,3
49307,13
19477,0
7854,2
27378,3
6986,0
7068,0
14368,1
57833,0
36038,2
20961,2
36804,4
32498,1
13529,0
9596,0
8444,0
49763,3
19013,0
28754,0
3890,0
52119,0
45992,17
39414,0
44840,0
11870,1
5169,0
58611,6
4887,0
48483,15
30599,3
34905,0
8676,7
49551,2
22860,1
28566,0
55932,18
46519,4
42985,1
31017,0
12295,0
46979,2
13347,3
54480,5
28906,0
43437,25
16635,0
22400,0
7262,1
46145,6
47097,1
50020,3
14162,24
5535,1
21285,7
52777,10
33740,0
57205,3
25625,4
11410,0
41360,3
14350,1
20165,0
39874,2
57037,15
58843,24
20959,2
40080,0
41152,3
59991,15
11622,0
26292,0
8018,0
31225,0
27340,8
35685,1
46377,0
16407,0
28308,7
50212,7
13949,2
34757,1
6182,11
45196,4
36464,1
5363,1
44044,8
14734,0
20501,2
41536,12
25073,22
11246,0
10394,4
33116,1
2146,0
30793,0
27724,2
13511,0
31641,0
50676,5
34333,0
7434,0
16063,3
27516,5
43053,0
2374,1
42181,1
22858,1
49569,12
19219,21
50444,5
17383,31
16251,0
51596,3
22064,0
7606,1
11848,11
4083,0
52313,6
58629,6
14506,1
20733,1
37784,0
5151,0
11074,0
41704,1
24393,0
21427,0
15612,3
45162,4
4245,0
5397,1
37542,34
24969,0
53007,17
25087,10
56575,19
10360,15
24155,0
40410,0
30767,0
12437,20
26602,1
3060,0
50682,5
47635,1
6512,0
18931,0
35215,2
51750,1
30555,7
2380,1
42175,0
12605,0
26430,2
47407,10
6720,0
23142,0
17377,22
42949,12
35027,27
4077,1
21615,5
37770,0
44282,2
11080,0
38738,2
40622,0
5999,0
24367,0
3636,11
29820,0
42511,0
26054,0
7296,0
47063,3
23526,8
53651,2
37314,4
4413,0
21271,2
24703,9
56323,4
38952,0
53463,5
15276,13
39880,2
10704,4
24531,0
33586,0
40074,3
59965,15
32454,0
56111,14
12053,0
26266,0
54646,4
13181,1
18569,0
35671,1
23714,7
47251,5
6176,0
11877,9
14539,0
4880,0
10199,2
5952,0
34902,0
27529,0
48484,15
22867,1
49556,2
8671,7
3299,1
19226,21
55109,40
23189,0
43850,6
28561,0
42982,5
55935,18
7639,0
2179,0
19014,0
49764,3
8443,0
16860,7
50649,16
28753,0
19828,0
22269,1
3897,0
25870,2
33915,4
52922,17
11279,3
45995,17
33129,1
12098,0
7853,2
49300,13
6981,0
46348,0
16438,0
28337,7
13976,11
57834,0
38999,0
57008,1
20966,2
20368,0
1996,0
58272,2
14961,0
38397,0
39245,1
49132,14
8215,1
19642,0
13378,1
50823,10
31814,4
35488,1
27971,5
28105,5
26259,3
19484,5
9101,9
48226,7
18556,1
12850,0
6149,1
13982,1
15249,1
59166,1
56912,1
37925,0
58888,21
38151,0
58286,5
59354,0
38363,10
14995,0
10509,0
15847,9
51905,2
3609,1
55599,0
18764,0
9333,0
48014,4
29023,3
26857,8
27985,5
30932,0
4048,1
11883,1
24358,0
18300,0
23941,1
43098,8
22893,9
8685,7
28595,12
42976,5
29447,4
35018,27
17946,3
30758,0
12408,13
3863,0
32833,1
59502,6
21418,0
25884,2
53038,17
53804,0
38535,1
25018,1
39447,0
38595,0
44813,0
57438,0
25824,0
58470,10
53098,6
34358,0
28707,0
49730,21
16834,0
28535,0
13748,0
19272,4
49502,1
22833,1
31418,5
8625,7
39675,1
52378,16
11823,1
20758,1
58642,13
7209,0
29083,10
31840,4
30992,8
28151,5
27925,3
55539,19
19616,0
49166,18
50877,17
14935,3
39211,1
44679,0
14109,0
58226,9
36259,16
20932,2
33519,1
58828,4
11649,0
36857,0
39023,4
57860,28
45599,1
22659,2
13922,1
50279,1
28363,7
49354,1
8073,1
7807,1
19424,0
2549,11
26803,0
35428,1
29077,12
47008,0
31088,0
51951,2
9367,13
18730,0
38337,0
56348,4
1936,2
59300,0
37971,1
25488,1
21814,10
53408,0
38939,3
57894,3
5798,0
59132,0
29245,0
16498,0
12804,0
9969,0
28397,7
8087,1
12038,0
9155,0
45935,4
52982,17
38561,20
53850,0
59556,6
58484,10
37529,5
3837,9
19888,12
18166,15
17912,0
48616,6
26669,1
55995,14
7699,0
29413,4
42922,10
51509,3
9703,1
48424,0
18354,13
27589,0
19286,4
10139,4
40649,0
38753,2
59764,1
14599,3
22666,2
7004,0
7838,1
13121,1
43651,0
2576,0
33526,1
58817,1
57063,0
41106,0
14304,0
20131,0
4681,2
36054,2
52511,16
39820,9
10596,4
25671,4
11444,0
14136,0
36266,16
7236,1
46111,11
16661,0
22454,3
49965,0
23586,8
34531,1
55506,14
19629,0
31043,0
3696,1
29880,7
43463,16
28952,0
30191,2
2744,0
13313,0
41750,0
25215,2
11020,0
5939,1
57635,18
38798,0
33370,2
52347,16
44222,0
14552,1
20767,1
7652,0
35087,21
46575,4
16205,0
22030,0
43007,9
2320,0
27542,0
34969,27
55162,18
26490,0
18991,0
28738,0
16037,0
22202,0
7460,0
19843,0
46747,3
27770,10
2112,3
12497,0
55350,29
11212,26
39478,0
52949,17
33142,0
57407,5
36430,1
14760,0
20555,2
44010,8
32256,0
56713,0
10106,4
24333,0
33384,10
15474,0
37724,0
58689,0
20793,0
17323,7
47453,1
54878,6
6774,0
35073,12
30501,5
55196,18
12651,0
3206,0
47661,15
18965,0
6546,2
51704,7
35241,13
27784,10
30733,3
42313,17
26656,1
56521,14
41596,0
1763,0
10334,12
24101,1
4211,0
15646,0
32858,1
52181,6
53053,17
14794,2
37516,3
8884,3
51360,3
22692,1
47205,1
6122,11
23740,7
9956,0
3450,20
31285,0
42777,0
12007,0
54612,5
2582,20
30357,0
40020,0
10750,0
57097,3
24565,0
56145,19
11682,0
32400,0
53437,1
37172,3
56979,1
21017,10
15222,1
24757,0
38308,23
32632,3
25685,1
56377,8
5595,1
1909,0
53605,4
21225,0
15010,0
45760,8
4447,9
51152,13
49991,13
29048,0
23572,8
48843,6
17747,1
30959,0
47037,0
6310,11
12235,0
26000,8
3662,1
42545,0
29874,7
43497,0
30165,4
42925,10
29414,4
55992,14
18353,13
48423,0
9704,1
30539,13
42119,3
12669,0
35877,0
19281,4
4827,3
1569,3
38754,2
21679,4
59763,1
45932,4
56519,14
53857,0
38566,3
32860,2
4229,0
58483,10
20599,2
47659,0
3830,11
9536,0
17915,0
18161,9
10768,11
40018,0
21813,10
32438,0
56941,1
36098,10
12803,0
29242,9
23778,7
28390,7
8080,1
3468,13
6926,0
6328,11
51956,2
18737,0
9360,13
2788,0
50884,17
38330,0
11488,4
15814,5
1931,0
37378,0
45758,8
15028,0
37982,0
20935,2
39024,4
56189,19
57867,28
39818,9
52529,3
8848,0
13925,9
7800,0
19423,0
31249,0
8074,1
49353,1
29084,10
46129,6
27922,3
34509,9
28156,7
49161,19
50870,17
9394,1
14932,3
25649,4
43803,6
22008,2
55966,14
54088,0
49505,1
19275,4
35883,0
11018,0
39672,1
59797,0
58645,0
52971,17
38592,0
25823,0
44028,8
58477,10
28700,0
2916,0
7458,0
27748,2
18195,0
19047,1
16833,0
8410,0
49737,26
10565,0
32635,3
53602,4
36295,1
4440,1
59338,1
15017,0
49996,5
51155,13
35410,1
6317,1
47030,0
23575,8
29873,7
3665,1
26007,8
18708,5
48078,0
8883,3
51367,3
9951,0
17572,0
23747,7
47202,1
12000,0
49398,1
31282,0
2585,20
30350,0
54615,5
24562,0
37949,0
57090,3
59936,1
32407,3
56142,19
53430,0
15225,1
17116,2
23323,0
18962,0
34394,0
6541,2
47666,23
7493,3
51703,7
9509,3
27783,10
26651,1
12464,27
41591,0
24106,11
10333,12
1764,3
53868,1
38559,0
15641,0
52186,6
4216,0
45131,4
37511,13
53054,17
4818,3
32251,3
40671,0
1556,2
33383,10
10101,1
4024,1
45303,12
15473,0
20794,9
37723,0
6773,0
17324,7
23111,22
51531,4
46586,1
35074,12
13784,3
3201,0
26463,0
55191,18
12656,0
35848,1
50625,5
34360,0
18996,20
47692,2
46740,4
7467,0
19844,0
22205,0
2115,3
43232,1
13542,1
27777,10
12490,0
55357,18
19078,0
49708,21
41565,15
11215,4
25020,0
57400,5
1790,2
52172,6
21480,4
44017,38
5330,1
14767,0
33979,3
58448,4
25212,2
33377,10
57632,18
36605,0
52340,16
15487,1
14555,1
6787,0
34152,0
50417,4
22037,0
16202,0
46572,4
7655,0
35080,21
13770,0
2327,0
43000,1
31420,5
26497,0
55165,18
33713,11
11443,0
25676,4
20304,0
5566,15
36261,16
49962,0
22453,0
46116,1
7231,1
34536,1
23581,8
28169,7
29887,7
8279,0
13314,0
30196,2
2743,0
28955,0
43464,16
46324,1
29289,0
51393,3
50241,2
43656,3
13126,1
27313,8
57064,0
58810,0
33521,1
11671,0
25444,1
44473,1
5754,1
57858,1
20136,0
14303,0
39827,9
52516,5
4686,2
36053,2
9958,0
12835,15
29274,0
48243,0
9164,3
30359,0
18533,4
6910,0
12009,0
21825,11
36892,12
37940,0
57099,3
21019,10
59103,0
56977,1
53439,11
15822,5
38306,23
4449,20
47039,0
28194,7
17749,9
29046,0
35419,1
48071,0
43499,0
9356,13
8284,9
51960,2
38762,1
10108,4
58687,0
59755,5
51538,4
29422,4
42913,12
54876,6
23118,22
3208,0
34993,17
9732,0
3806,0
19085,0
26658,1
9500,0
17923,0
53861,0
41598,0
45904,4
37518,34
24933,0
33984,3
59567,24
32856,1
45138,4
38796,0
5937,1
39644,1
58673,0
20769,1
52349,16
35089,23
54882,6
28504,3
43835,6
8614,7
49533,2
18391,5
34967,27
43009,11
34369,0
19071,0
8426,33
57409,5
1799,3
52947,17
25029,3
5339,1
33970,15
59593,17
28352,7
13913,1
29280,0
22668,2
7836,1
19415,2
39012,1
11678,0
33528,1
58819,1
56983,1
37188,0
57851,1
39220,15
14904,10
10598,0
36268,16
27914,3
28160,7
23588,8
31871,0
7238,1
27128,5
48085,15
51994,16
3698,0
8270,0
49157,19
24130,0
1752,0
37527,0
20590,10
53062,2
15677,3
32869,2
4220,0
19886,20
3839,1
18954,13
6577,0
47650,15
26667,1
12452,32
55395,30
48618,6
18168,15
51507,3
35042,0
7697,0
54849,6
6745,1
17312,7
23127,11
42110,0
3237,1
12660,0
27587,0
30530,5
40647,0
24302,1
10137,4
56722,1
41795,0
37715,0
45335,1
52382,16
21670,4
47006,0
23543,8
29079,12
51163,13
54411,10
2781,0
9369,13
30154,12
29845,3
32603,10
40223,12
24766,2
4476,1
45751,0
1938,0
53634,1
44683,0
32431,3
59900,23
56174,19
24554,0
10761,11
40011,7
21026,1
56948,1
4644,1
37143,0
5796,0
53406,0
38937,3
9967,3
17544,0
50283,21
23771,7
6113,0
47234,9
43694,15
54623,4
26203,8
12036,0
3461,1
8089,1
48886,6
49954,16
16650,0
7207,0
13322,0
50879,17
28963,0
49168,0
31072,0
19618,0
25640,4
41305,0
33725,12
4482,1
36257,16
14107,0
44677,0
11647,4
25472,1
10795,0
57052,15
33517,1
52520,3
39811,3
36065,2
20100,0
14335,1
50277,1
9993,3
23785,7
34732,1
46312,4
7035,0
22657,2
16462,0
8841,3
2547,11
43660,0
13110,3
7809,1
40481,1
33173,0
39449,0
11223,4
20564,10
53096,6
15683,3
36401,13
46776,8
7451,0
19872,11
22233,32
16006,0
28709,0
6583,0
34356,0
26693,2
55361,18
8419,0
2123,0
43204,4
13574,5
27741,2
22001,2
16234,0
46544,4
7663,0
34164,0
50421,1
55153,18
12694,1
13746,0
54081,0
43036,0
33341,1
1594,1
5908,1
25224,2
41761,0
20756,1
14563,1
44213,11
21684,4
25678,4
57258,2
14903,10
5568,1
58210,3
28167,7
34538,1
46118,1
31876,17
48082,0
46924,8
19620,0
49150,14
51993,16
8277,0
17588,7
28355,7
29287,0
8879,0
13128,9
9197,1
43658,15
31278,0
7831,0
19412,2
20904,1
24598,0
4688,2
39829,9
52518,16
20138,0
58022,6
57856,1
7469,0
18998,23
28731,0
49706,26
16802,0
55359,18
19076,0
53892,2
52940,17
39471,0
14769,0
33977,0
58446,4
59594,17
33379,10
39643,1
41759,15
11029,0
58674,0
15489,1
55957,14
22039,0
54885,6
19244,0
22805,0
49534,2
8613,0
34960,17
47668,23
17118,2
19082,0
9507,0
53866,0
38557,0
24108,11
56528,14
45903,4
39485,2
4218,0
32851,1
59560,6
1558,37
38765,0
4816,0
58680,0
59752,5
46588,1
42914,12
54871,6
12658,0
35846,1
42128,1
30508,5
48412,0
38301,10
45769,8
30950,0
28193,7
26835,3
49998,5
29041,3
31882,27
9351,13
48076,0
18706,5
26009,8
23749,7
29273,0
51369,3
12832,0
9163,3
48244,0
3459,1
59938,1
21822,10
38133,2
37947,0
56970,1
59104,0
7664,13
55968,14
16233,0
22006,2
50426,2
34163,0
12693,1
31411,5
2316,0
13741,0
54086,0
41766,0
32294,4
11016,0
44214,11
14564,1
21683,4
33174,0
40486,1
57431,0
25011,0
53091,6
14756,0
33948,0
58479,10
5301,2
44026,8
36406,13
15684,3
52143,0
16001,0
22234,1
7456,0
34351,0
50614,5
31623,0
49739,21
55366,18
19049,1
27746,2
13573,5
2124,0
56187,19
11640,4
58821,4
33510,1
10792,0
57055,15
45590,1
39816,9
14332,1
57869,29
44442,9
34735,1
9994,3
16465,0
8846,3
22650,2
7032,0
46315,4
27322,8
43667,15
2540,1
31247,0
3492,1
28158,7
50042,5
17785,13
34507,1
7200,0
31849,4
49953,16
28964,0
27110,0
55530,19
31075,27
8248,2
42587,0
41302,15
39218,0
25647,4
11472,0
24795,4
36250,16
44670,0
20335,0
56173,19
32436,0
40016,13
24553,0
45564,8
21021,0
15214,2
38930,3
53401,0
5791,0
47233,9
6114,11
23776,7
9960,0
50284,21
51356,3
16491,0
6928,0
43693,0
12031,0
23544,8
6326,11
35421,1
51164,13
28990,25
2786,0
12203,0
3654,1
51958,2
32604,10
11486,4
56341,4
57293,0
40224,12
15026,0
4471,1
53633,1
7690,0
51500,3
23120,11
17315,7
34197,0
6742,1
12667,0
35879,0
26452,1
3230,1
42117,0
30537,2
27580,0
54072,1
10130,4
24305,3
40640,0
41792,0
32260,0
56725,0
4829,3
21677,4
52385,16
15442,2
45332,1
4015,0
1755,0
53859,0
38568,3
10302,1
56517,14
53065,2
20597,10
37520,3
45100,5
4227,0
21445,0
15670,3
51732,7
35277,0
19881,11
46785,8
47657,3
18953,13
23312,0
12455,12
55392,18
13587,5
9538,0
30705,2
31597,0
3342,0
42065,2
12715,1
2290,0
22180,1
42859,2
29568,1
6630,1
17267,0
45240,4
21705,4
15530,0
38628,0
5889,0
10042,0
57785,19
56657,1
32312,4
53117,0
15702,0
4355,0
10270,1
1627,33
40500,4
25197,2
56465,18
26712,0
8598,0
3170,1
42257,3
17869,5
30677,7
54332,5
35305,6
16187,1
51640,4
23260,4
28688,0
17055,1
6402,9
18821,10
15366,1
59049,1
39990,1
45416,1
4731,11
38842,15
53573,4
40958,0
20081,5
59875,0
32544,8
24421,1
40164,7
30213,0
18479,1
7988,0
12143,0
26376,0
42633,6
23604,8
17431,4
47341,26
46293,8
54564,0
29930,4
12371,0
19799,0
26144,3
47173,9
6254,0
48907,6
51016,5
7386,1
4503,1
15154,0
53741,3
14086,0
37204,15
56233,16
15968,0
24613,0
39964,1
52455,16
15392,11
36110,10
5617,9
44530,9
53587,4
20075,8
59881,3
39158,0
11732,0
57127,0
40190,0
20849,2
43715,6
13065,1
26382,3
8108,4
31335,3
28218,8
50302,21
13859,0
34647,1
7140,0
46267,0
8934,41
16517,3
22722,1
27062,2
28816,3
43527,0
31107,0
55442,14
46869,13
47187,1
49821,11
22510,9
7372,1
46055,6
36322,0
21395,0
14072,0
20247,0
5425,0
44702,0
41270,10
22948,4
42091,1
19309,1
55026,14
27406,16
2264,2
51486,3
16341,0
22174,1
7716,1
46431,4
34011,0
17293,2
20623,2
37694,2
11958,1
36746,25
4193,0
33234,0
57771,29
24283,0
11164,0
44154,8
14624,0
52031,0
45086,16
57543,14
10284,1
44968,26
25163,2
56491,18
55214,14
43371,1
48799,6
2056,0
30683,7
13401,0
19907,2
7524,0
16173,1
22346,0
23294,4
59244,4
15957,21
14885,2
18674,1
9223,1
48104,0
51815,5
3719,0
55489,14
30822,3
51029,5
26947,0
9011,1
48336,6
18446,8
26349,4
19594,0
13892,0
12940,0
59076,5
39193,1
12518,1
42268,1
49680,7
16984,9
30648,0
9475,0
48752,6
18022,12
29765,0
3973,0
53128,1
32923,0
21508,2
25994,8
57588,14
53914,2
38425,10
1618,1
45871,4
38617,0
4964,0
56668,4
22983,1
8795,0
35934,1
18210,20
9647,0
43188,4
23851,1
42866,2
29557,1
35108,10
54903,0
47528,1
8553,0
9481,0
2069,0
19938,1
22379,0
2855,0
50759,9
28643,0
25960,23
33039,0
11369,0
45885,4
11967,1
36779,4
10089,1
5842,0
4990,3
39731,3
22977,1
3389,2
34812,1
48594,6
55825,16
7729,1
43940,1
23099,22
28471,0
52658,2
20278,1
1886,0
38287,0
13268,0
18680,5
28829,5
43518,0
19752,0
28015,5
31904,5
6891,0
12188,0
19560,0
28227,8
46258,0
59082,5
57924,3
5628,11
40993,0
58150,20
39167,0
36913,10
25538,0
57118,0
20876,1
20416,12
14623,0
44153,8
57544,14
10283,9
11351,3
56496,18
25164,2
3183,1
16948,7
55213,14
13406,0
2051,0
22341,0
16174,9
46604,1
19900,9
55021,14
8759,0
31564,3
2263,2
13634,16
27401,5
50553,5
43978,8
5046,1
20624,10
52204,6
36741,3
4194,0
24284,0
57776,19
33233,0
39709,4
11163,0
25356,5
43520,3
28811,3
54597,0
13250,3
55445,14
31100,0
27859,0
47180,1
46052,6
7375,11
49826,11
52660,2
21392,0
44705,0
5422,0
14075,0
41277,10
11507,1
25732,12
57312,5
14849,10
33657,9
52452,16
39963,9
41879,11
58168,2
5610,1
11735,0
59886,0
40197,0
58954,8
57120,0
13062,4
49228,13
31332,1
26385,0
19558,0
22725,1
8933,42
16510,3
35792,1
7147,0
54563,0
27091,0
26143,3
12376,0
29937,4
48900,6
6253,0
47174,9
7381,1
51011,5
